"","date","beta_v","Re"
"371","2021-02-25",0.534808071321631,0.382718478843151
"372","2021-02-26",0.492176998363873,0.353798924166736
"373","2021-02-27",0.382679752006511,0.275371663669371
"374","2021-02-28",0.458322333867222,0.330807707068343
"375","2021-03-01",0.478637060471654,0.348582579848558
"376","2021-03-02",0.556208276419743,0.406121716181998
"377","2021-03-03",0.567283383908611,0.411155419445045
"378","2021-03-04",0.599598249236029,0.447069020319658
"379","2021-03-05",0.608435147098744,0.453995681199355
"380","2021-03-06",0.58650111580996,0.43918639881113
"381","2021-03-07",0.480547355621424,0.36163346070068
"382","2021-03-08",0.40653630296525,0.305400856444513
"383","2021-03-09",0.297982057918848,0.224838408979449
"384","2021-03-10",0.283281104653488,0.216733170048053
"385","2021-03-11",0.24396800378659,0.185798563275588
"386","2021-03-12",0.261916768372302,0.199924276442681
"387","2021-03-13",0.262308490671487,0.200627987398713
"388","2021-03-14",0.259088935196404,0.198787836164692
"389","2021-03-15",0.254950016127993,0.196159583021189
"390","2021-03-16",0.260754180876565,0.20124209452969
"391","2021-03-17",0.280106248239755,0.216099112289948
"392","2021-03-18",0.271683156599154,0.211340109696795
"393","2021-03-19",0.237354972925306,0.184462596999469
"394","2021-03-20",0.213915644030285,0.165725251618189
"395","2021-03-21",0.238271642011235,0.183602888229372
"396","2021-03-22",0.258690064545841,0.197801286557544
"397","2021-03-23",0.276986362782605,0.209006560737966
"398","2021-03-24",0.258343576387736,0.190254227055911
"399","2021-03-25",0.270325715221811,0.193905738898871
"400","2021-03-26",0.269081015975586,0.190524735368771
"401","2021-03-27",0.275866987023529,0.192556845923976
"402","2021-03-28",0.255635880752171,0.176840033304407
"403","2021-03-29",0.247231083895939,0.169650474322626
"404","2021-03-30",0.229105385571506,0.156303252956065
"405","2021-03-31",0.227660814805758,0.156267777124396
"406","2021-04-01",0.207200868844894,0.141391829081662
"407","2021-04-02",0.208040059420516,0.147708442188566
"408","2021-04-03",0.229777195682358,0.15077690405294
"409","2021-04-04",0.255267313228726,0.163931366171237
"410","2021-04-05",0.288930629323483,0.181642038391939
"411","2021-04-06",0.362263746595459,0.225138046743855
"412","2021-04-07",0.437856142884653,0.262744961169569
"413","2021-04-08",0.584003310805615,0.340821948499174
"414","2021-04-09",0.588424699457932,0.346016539749202
"415","2021-04-10",0.571770242044923,0.338598836704868
"416","2021-04-11",0.565370339964407,0.337303406273826
"417","2021-04-12",0.552022450403806,0.331582987311125
"418","2021-04-13",0.482710808194412,0.292935516763025
"419","2021-04-14",0.4125279668602,0.25332332172313
"420","2021-04-15",0.258059481986266,0.160654140532544
"421","2021-04-16",0.234853205145642,0.147378534197232
"422","2021-04-17",0.215935956192545,0.137243605528483
"423","2021-04-18",0.203307516767717,0.131023811204103
"424","2021-04-19",0.200500904940338,0.131471307668022
"425","2021-04-20",0.195798458976094,0.129674122670333
"426","2021-04-21",0.206418498064334,0.135190635840429
"427","2021-04-22",0.272442884069692,0.171199216308193
"428","2021-04-23",0.302245358844171,0.1780860495673
"429","2021-04-24",0.321138071209882,0.187946383867493
"430","2021-04-25",0.332101728554329,0.193321838260513
"431","2021-04-26",0.304865579151557,0.176672091816933
"432","2021-04-27",0.31997165368178,0.185249221407504
"433","2021-04-28",0.300594514750554,0.177612096893202
"434","2021-04-29",0.248652442289373,0.153386079838856
"435","2021-04-30",0.222430884402708,0.147220193277446
"436","2021-05-01",0.221315485054254,0.148987777881503
"437","2021-05-02",0.202934494965624,0.138527641935871
"438","2021-05-03",0.226019089943756,0.155574013506225
"439","2021-05-04",0.221857129325552,0.154287597586719
"440","2021-05-05",0.223537279229739,0.158435924341574
"441","2021-05-06",0.208524169603905,0.149871001849154
"442","2021-05-07",0.190258830733205,0.138350397459266
"443","2021-05-08",0.159407519569489,0.11689938988674
"444","2021-05-09",0.144584713275849,0.106587260485269
"445","2021-05-10",0.107217819259092,0.0794602199122933
"446","2021-05-11",0.0848315812671455,0.0633662480700647
"447","2021-05-12",0.0713359879682212,0.0538203824163425
"448","2021-05-13",0.0613262664339405,0.0471625271562617
"449","2021-05-14",0.0603364782042201,0.0469225708783938
"450","2021-05-15",0.0625993059965954,0.0491688165255544
"451","2021-05-16",0.06643023721893,0.052884298418514
"452","2021-05-17",0.0749357796333071,0.0603982383844456
"453","2021-05-18",0.0772135664496911,0.0638666499633874
"454","2021-05-19",0.0936131945903376,0.0763264674488843
"455","2021-05-20",0.122326357971328,0.103036240256135
"456","2021-05-21",0.140782005162738,0.120087050403816
"457","2021-05-22",0.16064345634807,0.138256315408918
"458","2021-05-23",0.172651140583269,0.149811861128968
"459","2021-05-24",0.181897124251194,0.159625120651809
"460","2021-05-25",0.180898326848241,0.15920750991836
"461","2021-05-26",0.168978099617302,0.15633336496696
"462","2021-05-27",0.14825526540121,0.138428059237473
"463","2021-05-28",0.131071684251276,0.122357289701198
"464","2021-05-29",0.121930317540313,0.113375785996638
"465","2021-05-30",0.114744778313982,0.107053131398674
"466","2021-05-31",0.119765857900306,0.112096199012441
"467","2021-06-01",0.132136788115294,0.123414411765112
"468","2021-06-02",0.144498765743979,0.134731238970567
"469","2021-06-03",0.156476430774214,0.145118796617243
"470","2021-06-04",0.163858548945989,0.153080334882564
"471","2021-06-05",0.151734979564409,0.143669491242502
"472","2021-06-06",0.13626877995981,0.12973705580692
"473","2021-06-07",0.110465332099002,0.10594504562162
"474","2021-06-08",0.0942143217779435,0.0915415191513411
"475","2021-06-09",0.07840533338486,0.0770958043064483
"476","2021-06-10",0.0632091237756939,0.0631737782656642
"477","2021-06-11",0.0533227802691563,0.0532660840068701
"478","2021-06-12",0.046299115504835,0.0465257921948271
"479","2021-06-13",0.0443056214267049,0.0448092587968003
"480","2021-06-14",0.0427840434958189,0.043505784115281
"481","2021-06-15",0.0403602860333727,0.0413624566459606
"482","2021-06-16",0.0426824187646864,0.0441037433095504
"483","2021-06-17",0.0420426210879528,0.043820165947298
"484","2021-06-18",0.0457603958721227,0.0485112493839783
"485","2021-06-19",0.0524913142036656,0.0566579461749954
"486","2021-06-20",0.0631790125422084,0.0681144538525974
"487","2021-06-21",0.069769230083621,0.0761615154211192
"488","2021-06-22",0.0876852662063831,0.0963782761283703
"489","2021-06-23",0.119289466262063,0.131291690703259
"490","2021-06-24",0.137599088944,0.151171975403223
"491","2021-06-25",0.150245127985228,0.165096092329792
"492","2021-06-26",0.194960262915073,0.213060134997256
"493","2021-06-27",0.207596412061901,0.230050294190204
"494","2021-06-28",0.238414709644805,0.264393641465346
"495","2021-06-29",0.281855470538403,0.31271691891662
"496","2021-06-30",0.322208552957575,0.358704918480537
"497","2021-07-01",0.33686184852911,0.377881309582552
"498","2021-07-02",0.371186050612929,0.418944817443424
"499","2021-07-03",0.332017229713142,0.376664060902996
"500","2021-07-04",0.320496482787605,0.364527466926984
"501","2021-07-05",0.302929178368251,0.345130922251826
"502","2021-07-06",0.275879781603461,0.315996642988341
"503","2021-07-07",0.212616244337276,0.244579408432412
"504","2021-07-08",0.19886482567545,0.228229449342637
"505","2021-07-09",0.163189444469802,0.187737133394251
"506","2021-07-10",0.179645852272652,0.207344309699588
"507","2021-07-11",0.189422577789208,0.219525304590117
"508","2021-07-12",0.195252422395954,0.227455922438349
"509","2021-07-13",0.221952629771373,0.260622213452153
"510","2021-07-14",0.317599980072762,0.374500933237309
"511","2021-07-15",0.412736278067986,0.491981643457039
"512","2021-07-16",0.450538868761188,0.540556534739674
"513","2021-07-17",0.473557291388631,0.569019676228416
"514","2021-07-18",0.519587316686616,0.62759361409158
"515","2021-07-19",0.557496787812486,0.677838727078817
"516","2021-07-20",0.522933877807203,0.63581075614988
"517","2021-07-21",0.456551457975879,0.558922407443772
"518","2021-07-22",0.367155122325273,0.451991933059788
"519","2021-07-23",0.347255979388198,0.431223183889937
"520","2021-07-24",0.330655713924141,0.414296763780201
"521","2021-07-25",0.28363000993632,0.357106389938966
"522","2021-07-26",0.234820927688533,0.296833780106393
"523","2021-07-27",0.218027618375508,0.278022589591923
"524","2021-07-28",0.19006449183098,0.243927217269008
"525","2021-07-29",0.177759249927925,0.229087051957623
"526","2021-07-30",0.162648121213105,0.20941675863058
"527","2021-07-31",0.160240901572841,0.207317062276957
"528","2021-08-01",0.167570216219189,0.219081300684968
"529","2021-08-02",0.167029677857624,0.220240220069659
"530","2021-08-03",0.16055356547152,0.212853725593699
"531","2021-08-04",0.155780592061707,0.208202668807925
"532","2021-08-05",0.149114143058561,0.201163195479596
"533","2021-08-06",0.164591580392319,0.224698074243303
"534","2021-08-07",0.166130643092485,0.229233842181586
"535","2021-08-08",0.153047578668796,0.212658048850306
"536","2021-08-09",0.147385052864658,0.206268389342311
"537","2021-08-10",0.159415526271904,0.22472123529152
"538","2021-08-11",0.165978751339162,0.235300284934181
"539","2021-08-12",0.176899941369927,0.252662576055782
"540","2021-08-13",0.158932649992032,0.228779008730673
"541","2021-08-14",0.138200095614154,0.199919976274424
"542","2021-08-15",0.15687952951286,0.227613307747158
"543","2021-08-16",0.162415865488433,0.236049584064739
"544","2021-08-17",0.156505992326251,0.228019329419833
"545","2021-08-18",0.150964592031036,0.220248405134161
"546","2021-08-19",0.14119978587417,0.206182808961746
"547","2021-08-20",0.13470155158028,0.197351518121394
"548","2021-08-21",0.138236363433843,0.203419040518311
"549","2021-08-22",0.116081114093297,0.171566939028962
"550","2021-08-23",0.112255455394479,0.166982051734182
"551","2021-08-24",0.112940550481119,0.168547406737796
"552","2021-08-25",0.120068959459382,0.180203660014418
"553","2021-08-26",0.122049938555116,0.184065255905521
"554","2021-08-27",0.122403398325053,0.185158121829185
"555","2021-08-28",0.123426917845805,0.186812937451353
"556","2021-08-29",0.124874074925898,0.188794055739855
"557","2021-08-30",0.119692967690567,0.180196541501336
"558","2021-08-31",0.122740465670823,0.183941617252504
"559","2021-09-01",0.111586876746433,0.166053797656286
"560","2021-09-02",0.103044538152618,0.150900524620452
"561","2021-09-03",0.0934052296942359,0.136314257855344
"562","2021-09-04",0.0843968771177682,0.123193432574707
"563","2021-09-05",0.0815069263707642,0.119136844528819
"564","2021-09-06",0.0851851114527768,0.124572794669712
"565","2021-09-07",0.0771968454506712,0.112666905400264
"566","2021-09-08",0.0842445590868911,0.122931207968636
"567","2021-09-09",0.0843486503729805,0.124464179929959
"568","2021-09-10",0.096430569346365,0.141707476813608
"569","2021-09-11",0.0952770423805891,0.1385672360224
"570","2021-09-12",0.093272508140732,0.134692544781342
"571","2021-09-13",0.0891812906428052,0.127864858476243
"572","2021-09-14",0.0972341921562601,0.138936349675065
"573","2021-09-15",0.0958092140590827,0.136399863004759
"574","2021-09-16",0.0960467364863134,0.136382641549354
"575","2021-09-17",0.0882093083175739,0.124651453887509
"576","2021-09-18",0.0856984766835484,0.120928770658454
"577","2021-09-19",0.0914289093924418,0.12892166605895
"578","2021-09-20",0.111311795090998,0.157527998078923
"579","2021-09-21",0.128336219041515,0.182779586086739
"580","2021-09-22",0.124041138795768,0.177901573277159
"581","2021-09-23",0.131249958202744,0.189706546729786
"582","2021-09-24",0.134417671743343,0.196554023598267
"583","2021-09-25",0.162072860555824,0.240008076261141
"584","2021-09-26",0.161233749704007,0.241773298165846
"585","2021-09-27",0.150913472196898,0.229137776583431
"586","2021-09-28",0.12666686045239,0.194462324715868
"587","2021-09-29",0.121774188514856,0.187971879985292
"588","2021-09-30",0.122544714844953,0.189545662549549
"589","2021-10-01",0.122010727497096,0.188586752461083
"590","2021-10-02",0.103202553308306,0.159143392020345
"591","2021-10-03",0.0968691770227042,0.148759820539589
"592","2021-10-04",0.0928891271174553,0.1415228409618
"593","2021-10-05",0.0887631626986194,0.134274210005941
"594","2021-10-06",0.0844168021004108,0.1273165595319
"595","2021-10-07",0.0718665497479122,0.107170332312648
"596","2021-10-08",0.0631715457440674,0.0939195865666216
"597","2021-10-09",0.0639999198112444,0.0955109986967574
"598","2021-10-10",0.0814606491897563,0.121961387750898
"599","2021-10-11",0.096277632493809,0.14502555212996
"600","2021-10-12",0.19636186266136,0.299062322741213
"601","2021-10-13",0.274974757435668,0.424747334908159
"602","2021-10-14",0.312454436466791,0.48442298167696
"603","2021-10-15",0.338897461080803,0.526854142761046
"604","2021-10-16",0.348803706089953,0.540927634781492
"605","2021-10-17",0.386042892981199,0.596143192194342
"606","2021-10-18",0.412081746512007,0.633921329339387
"607","2021-10-19",0.412378490160607,0.632715683808442
"608","2021-10-20",0.406886882234831,0.621906670342524
"609","2021-10-21",0.43654341227081,0.670201937331377
"610","2021-10-22",0.427651760436893,0.651668843934159
"611","2021-10-23",0.410121726931832,0.620648927129568
"612","2021-10-24",0.360334259896306,0.543606147487892
"613","2021-10-25",0.322968146644884,0.486060469513884
"614","2021-10-26",0.23891704692633,0.358646180514075
"615","2021-10-27",0.180050642440699,0.270342732572094
"616","2021-10-28",0.146168182420973,0.219275541219682
"617","2021-10-29",0.187246991431313,0.280860551592322
"618","2021-10-30",0.311103170813988,0.467502988539773
"619","2021-10-31",0.381799229876763,0.573233363736973
"620","2021-11-01",0.46947860880748,0.703901733739982
"621","2021-11-02",0.521881590814358,0.781426086699991
"622","2021-11-03",0.622298089742048,0.934416141638528
"623","2021-11-04",0.619968098341042,0.932628132262565
"624","2021-11-05",0.592013687768948,0.891508579646461
"625","2021-11-06",0.477214592969038,0.718427091568235
"626","2021-11-07",0.40848605709617,0.615310050609091
"627","2021-11-08",0.349515048144347,0.525599302807436
"628","2021-11-09",0.317082771434794,0.477342875194907
"629","2021-11-10",0.30791132054358,0.46243001865865
"630","2021-11-11",0.327997201775438,0.491161752635785
"631","2021-11-12",0.377832107470727,0.565156639839112
"632","2021-11-13",0.452081286267432,0.674659355794287
"633","2021-11-14",0.47095710914269,0.702252795675282
"634","2021-11-15",0.496205718991132,0.740897923667184
"635","2021-11-16",0.500456368378483,0.747146632445146
"636","2021-11-17",0.412268148177594,0.618689968606548
"637","2021-11-18",0.373584049090951,0.576591908616254
"638","2021-11-19",0.305337702513356,0.462020186712664
"639","2021-11-20",0.225223693361992,0.340924781763572
"640","2021-11-21",0.202927803499263,0.304162272589428
"641","2021-11-22",0.16486596073967,0.245989770796774
"642","2021-11-23",0.150234926635329,0.222076655348561
"643","2021-11-24",0.172914728509026,0.250953262808356
"644","2021-11-25",0.22697583582121,0.315754423098732
"645","2021-11-26",0.271846145073161,0.381349655824989
"646","2021-11-27",0.308376153861231,0.427591857587625
"647","2021-11-28",0.330560634559634,0.458940265819497
"648","2021-11-29",0.319184372103854,0.443016834736627
"649","2021-11-30",0.346312975574194,0.483200600162228
"650","2021-12-01",0.378089116455762,0.531608729945636
"651","2021-12-02",0.345023308146359,0.480530860356241
"652","2021-12-03",0.351251664887942,0.489631200891275
"653","2021-12-04",0.350144147374425,0.487647183208147
"654","2021-12-05",0.394769609367611,0.548214945224274
"655","2021-12-06",0.412041490818689,0.569825632069192
"656","2021-12-07",0.368458637983734,0.507343481898672
"657","2021-12-08",0.309203802648269,0.426147835950688
"658","2021-12-09",0.325459283843445,0.452906482586058
"659","2021-12-10",0.296032608281707,0.410831033032452
"660","2021-12-11",0.320473537430121,0.444831004533183
"661","2021-12-12",0.293974809668014,0.409254331510665
"662","2021-12-13",0.302058708786874,0.417626987215076
"663","2021-12-14",0.349851932724981,0.482662866222745
"664","2021-12-15",0.471426296565075,0.645158431983098
"665","2021-12-16",0.594841543731248,0.807566591468215
"666","2021-12-17",0.984591404002484,1.33028345531797
"667","2021-12-18",1.1576125257403,1.55968206809896
"668","2021-12-19",1.20056120307956,1.60361900045222
"669","2021-12-20",1.21143511520367,1.60752247922747
"670","2021-12-21",1.20299466301508,1.58341103655424
"671","2021-12-22",1.14799377699492,1.49865667613357
"672","2021-12-23",1.04904303728126,1.37146320343342
"673","2021-12-24",0.64572269063866,0.849768425277658
"674","2021-12-25",0.450252010722276,0.598963817692263
"675","2021-12-26",0.432946439365871,0.557215320926306
"676","2021-12-27",0.491199620069668,0.63260496375748
"677","2021-12-28",0.499987790114909,0.637604837619434
"678","2021-12-29",0.473734701944463,0.60000046890089
"679","2021-12-30",0.49456880476945,0.626126125486306
"680","2021-12-31",0.565741816905835,0.714886369318988
"681","2022-01-01",0.606403704831705,0.759514452508804
"682","2022-01-02",0.601148995244778,0.78420377163555
"683","2022-01-03",0.582439452327763,0.768070037696282
"684","2022-01-04",0.624501967308651,0.831562604285793
"685","2022-01-05",0.615387539327041,0.821399193206736
"686","2022-01-06",0.561297962404512,0.751157570940862
"687","2022-01-07",0.493457016648667,0.663674511014057
"688","2022-01-08",0.443258046916029,0.597700005760681
"689","2022-01-09",0.415760659436656,0.561216647368424
"690","2022-01-10",0.361202273766189,0.485817795363021
"691","2022-01-11",0.305901131626644,0.391764457834125
"692","2022-01-12",0.298489706452991,0.342022907232494
"693","2022-01-13",0.324014363739683,0.348187819036074
"694","2022-01-14",0.371287275813275,0.389936505266982
"695","2022-01-15",0.378002754855095,0.390347244820792
"696","2022-01-16",0.377467587247502,0.383071055063091
"697","2022-01-17",0.369968845868193,0.373277424404101
"698","2022-01-18",0.459094166448859,0.480109436149773
"699","2022-01-19",0.503368276716981,0.547665712350273
"700","2022-01-20",0.529752860535191,0.603951775987008
"701","2022-01-21",0.635534442593219,0.720020316177055
"702","2022-01-22",0.728203035616344,0.813671780068042
"703","2022-01-23",0.791556325694186,0.869603779407634
"704","2022-01-24",0.886103699680596,0.926276748024279
"705","2022-01-25",0.906610573771446,0.930981746174952
"706","2022-01-26",0.933667776479367,0.996884706724787
"707","2022-01-27",0.939215192564772,0.966816618631981
"708","2022-01-28",0.84565644249811,0.86031046056597
"709","2022-01-29",0.791258785659986,0.798386573986319
"710","2022-01-30",0.728814803378364,0.729695330651016
"711","2022-01-31",0.669427976703286,0.684335727890605
"712","2022-02-01",0.581250821634404,0.597656329518493
"713","2022-02-02",0.510558409625247,0.532872937993684
"714","2022-02-03",0.444376249355556,0.472639485704874
"715","2022-02-04",0.400042009057626,0.429393662750768
"716","2022-02-05",0.371189213886776,0.40089116875879
"717","2022-02-06",0.439987996162121,0.478548005384957
"718","2022-02-07",0.423549626098055,0.462950113969079
"719","2022-02-08",0.481920878590481,0.52836919967863
"720","2022-02-09",0.574768742217519,0.633492512710654
"721","2022-02-10",0.714888403715744,0.790602380448871
"722","2022-02-11",0.893854093075015,0.988022533876481
"723","2022-02-12",0.996522691518463,1.10327671013721
"724","2022-02-13",1.0762555065838,1.1948259168122
"725","2022-02-14",1.26269582275472,1.40987977094341
"726","2022-02-15",1.29217471481688,1.45580886426403
"727","2022-02-16",1.5815360829584,1.80280589146292
"728","2022-02-17",1.76969902975753,2.04342813009294
"729","2022-02-18",1.88392533992585,2.1877986525103
"730","2022-02-19",2.02985955176211,2.37577247480545
"731","2022-02-20",2.26145217371918,2.66867048207824
"732","2022-02-21",2.22090931199779,2.6409875096602
"733","2022-02-22",2.18542794517313,2.61935581382983
"734","2022-02-23",1.87491385058414,2.26274169375487
"735","2022-02-24",1.586444085341,1.92402319849661
"736","2022-02-25",1.30390622659324,1.59648415660895
"737","2022-02-26",1.0458628891921,1.29293198865829
"738","2022-02-27",0.677263735052653,0.844857483889539
"739","2022-02-28",0.5196605955454,0.65451782274857
"740","2022-03-01",0.434966757574015,0.555490719974213
"741","2022-03-02",0.356745481021164,0.464450582001464
"742","2022-03-03",0.326837908174529,0.43360584753306
"743","2022-03-04",0.316047179810713,0.42675915189265
"744","2022-03-05",0.308067483453915,0.41759490445903
